seed,elapsed_seconds
0,0.07881426811218262
1,0.05594444274902344
2,0.062203407287597656
3,0.05823540687561035
4,0.06748270988464355
5,0.08023571968078613
6,0.07297778129577637
7,0.05980277061462402
8,0.055919647216796875
9,0.0703270435333252
10,0.06737875938415527
11,0.06408834457397461
12,0.05922126770019531
13,0.05754828453063965
14,0.05944681167602539
15,0.059203386306762695
16,0.05985617637634277
17,0.07489132881164551
18,0.06747293472290039
19,0.059999942779541016
20,0.05814814567565918
21,0.06361246109008789
22,0.0651407241821289
23,0.06762027740478516
24,0.06168389320373535
25,0.0599055290222168
26,0.06090235710144043
27,0.06126141548156738
28,0.059706687927246094
29,0.06973862648010254
30,0.06227231025695801
31,0.06455063819885254
32,0.06417298316955566
33,0.08804845809936523
34,0.061270713806152344
35,0.06209135055541992
36,0.0641014575958252
37,0.06300234794616699
38,0.06375980377197266
39,0.05924344062805176
40,0.056006431579589844
41,0.05874371528625488
42,0.05598616600036621
43,0.061285972595214844
44,0.05404305458068848
45,0.060704708099365234
46,0.05978059768676758
47,0.053461313247680664
48,0.056209564208984375
49,0.07963180541992188
50,0.06074714660644531
51,0.05582857131958008
52,0.0567936897277832
53,0.05795741081237793
54,0.05791139602661133
55,0.05869436264038086
56,0.05787086486816406
57,0.05699563026428223
58,0.05937647819519043
59,0.06050705909729004
60,0.053217172622680664
61,0.05524754524230957
62,0.05684685707092285
63,0.05518078804016113
64,0.05894136428833008
65,0.058983564376831055
66,0.059961795806884766
67,0.05861163139343262
68,0.058648109436035156
69,0.057791948318481445
70,0.060323238372802734
71,0.054135799407958984
72,0.059899091720581055
73,0.05823040008544922
74,0.05905270576477051
75,0.05952906608581543
76,0.06006669998168945
77,0.06642985343933105
78,0.07339906692504883
79,0.0577392578125
80,0.05927920341491699
81,0.06453299522399902
82,0.06069684028625488
83,0.05952954292297363
84,0.06080031394958496
85,0.058013916015625
86,0.05788135528564453
87,0.05701136589050293
88,0.05588269233703613
89,0.06058907508850098
90,0.05910491943359375
91,0.05834650993347168
92,0.05897927284240723
93,0.061974525451660156
94,0.05858945846557617
95,0.06355571746826172
96,0.06382274627685547
97,0.06287693977355957
98,0.05834674835205078
99,0.0649561882019043
100,0.06820201873779297
101,0.06418180465698242
102,0.06171584129333496
103,0.06526899337768555
104,0.06525516510009766
105,0.07697701454162598
106,0.05844569206237793
107,0.05730700492858887
108,0.05709338188171387
109,0.057003021240234375
110,0.057221412658691406
111,0.05717062950134277
112,0.05515766143798828
113,0.05642247200012207
114,0.058037757873535156
115,0.05784916877746582
116,0.06185483932495117
117,0.05887913703918457
118,0.059981584548950195
119,0.05746603012084961
120,0.05801677703857422
121,0.059355735778808594
122,0.05699658393859863
123,0.054647207260131836
124,0.05906248092651367
125,0.05983328819274902
126,0.06372833251953125
127,0.06313848495483398
128,0.062402963638305664
129,0.05935215950012207
130,0.05724692344665527
131,0.057451725006103516
132,0.08268976211547852
133,0.06877303123474121
134,0.059391021728515625
135,0.05906367301940918
136,0.06083559989929199
137,0.0607142448425293
138,0.05785870552062988
139,0.05458688735961914
140,0.058309316635131836
141,0.05820488929748535
142,0.05868887901306152
143,0.05761885643005371
144,0.05800008773803711
145,0.08224320411682129
146,0.062064409255981445
147,0.05631542205810547
148,0.058048248291015625
149,0.0544583797454834
150,0.057523250579833984
151,0.05841851234436035
152,0.06072497367858887
153,0.057903289794921875
154,0.06043100357055664
155,0.0579371452331543
156,0.12028932571411133
157,0.186661958694458
158,0.23589468002319336
159,0.1986837387084961
160,0.1593647003173828
161,0.22800874710083008
162,0.3457331657409668
163,0.3338949680328369
164,0.27912425994873047
165,0.390413761138916
166,0.40498948097229004
167,0.3607320785522461
168,0.359752893447876
169,0.3967280387878418
170,0.3966536521911621
171,0.41153836250305176
172,0.36882472038269043
173,0.3797941207885742
174,0.39286112785339355
175,0.39014673233032227
176,0.40018725395202637
177,0.3396034240722656
178,0.37026524543762207
179,0.3952000141143799
180,0.4409148693084717
181,0.3635838031768799
182,0.3497483730316162
183,0.32785606384277344
184,0.38585638999938965
185,0.36664271354675293
186,0.3803427219390869
187,0.35628223419189453
188,0.3672058582305908
189,0.35823869705200195
190,0.39226746559143066
191,0.4183216094970703
192,0.3782618045806885
193,0.3745729923248291
194,0.2144324779510498
195,0.16846561431884766
196,0.09273624420166016
197,0.14862990379333496
198,0.1566002368927002
199,0.09726691246032715
200,0.14223098754882812
201,0.3056619167327881
202,0.3445777893066406
203,0.36095380783081055
204,0.23947477340698242
205,0.3882472515106201
206,0.39230847358703613
207,0.38755059242248535
208,0.3867313861846924
209,0.3640329837799072
210,0.3586769104003906
211,0.3529043197631836
212,0.3467686176300049
213,0.3682575225830078
214,0.36423468589782715
215,0.34677863121032715
216,0.40614962577819824
217,0.3585691452026367
218,0.3652350902557373
219,0.3417017459869385
220,0.3509104251861572
221,0.5502159595489502
222,0.4207165241241455
223,0.3646998405456543
224,0.36821508407592773
225,0.34967970848083496
226,0.37709736824035645
227,0.3776206970214844
228,0.39716386795043945
229,0.4284024238586426
230,0.3693239688873291
231,0.356673002243042
232,0.3529782295227051
233,0.3681051731109619
234,0.4252004623413086
235,0.38765621185302734
236,0.43620729446411133
237,0.43080878257751465
238,0.3735332489013672
239,0.3746809959411621
240,0.3828718662261963
241,0.4062840938568115
242,0.3597555160522461
243,0.37959885597229004
244,0.3944680690765381
245,0.3706395626068115
246,0.3611443042755127
247,0.3710358142852783
248,0.38115715980529785
249,0.40910911560058594
250,0.38365650177001953
251,0.35378289222717285
252,0.4833869934082031
253,0.43746328353881836
254,0.38327455520629883
255,0.3681612014770508
256,0.11551666259765625
257,0.06693696975708008
258,0.06308889389038086
259,0.06375503540039062
260,0.0798501968383789
261,0.0628049373626709
262,0.06320929527282715
263,0.06459379196166992
264,0.06811833381652832
265,0.06950068473815918
266,0.06717705726623535
267,0.06594491004943848
268,0.06202578544616699
269,0.06390833854675293
270,0.06878829002380371
271,0.07074975967407227
272,0.0747671127319336
273,0.07357549667358398
274,0.0702049732208252
275,0.07007002830505371
276,0.06580519676208496
277,0.06702327728271484
278,0.06744933128356934
279,0.06748843193054199
280,0.06898331642150879
281,0.06202125549316406
282,0.0661005973815918
283,0.06280660629272461
284,0.062238454818725586
285,0.3127474784851074
286,0.4177076816558838
287,0.32990527153015137
288,0.36632704734802246
289,0.387753963470459
290,0.3681607246398926
291,0.4374227523803711
292,0.33683133125305176
293,0.35410284996032715
294,0.3773496150970459
295,0.3449885845184326
296,0.4136064052581787
297,0.35382628440856934
298,0.41225576400756836
299,0.3651766777038574
300,0.3688368797302246
301,0.3449561595916748
302,0.4120156764984131
303,0.3671584129333496
304,0.37749695777893066
305,0.39516186714172363
306,0.38967418670654297
307,0.36039090156555176
308,0.35751986503601074
309,0.4083683490753174
310,0.36531519889831543
311,0.2722349166870117
312,0.40494585037231445
313,0.39740490913391113
314,0.36006760597229004
315,0.2797694206237793
316,0.30332422256469727
317,0.37392091751098633
318,0.34964871406555176
319,0.37741684913635254
320,0.37429118156433105
321,0.43666696548461914
322,0.3785102367401123
323,0.6014091968536377
324,0.3721907138824463
325,0.39769983291625977
326,0.3848447799682617
327,0.37374424934387207
328,0.39744067192077637
329,0.4032301902770996
330,0.4692823886871338
331,0.3620107173919678
332,0.3493175506591797
333,0.27508068084716797
334,0.2450563907623291
335,0.37006616592407227
336,0.378558874130249
337,0.40797853469848633
338,0.35645222663879395
339,0.4183332920074463
340,0.36287808418273926
341,0.39255809783935547
342,0.42133331298828125
343,0.4088020324707031
344,0.40965867042541504
345,0.38558268547058105
346,0.42298030853271484
347,0.31793832778930664
348,0.07030749320983887
349,0.2500133514404297
350,0.3860783576965332
351,0.3880953788757324
352,0.4920828342437744
353,0.40512967109680176
354,0.3342461585998535
355,0.19053030014038086
356,0.38895702362060547
357,0.35915493965148926
358,0.37972354888916016
359,0.3871908187866211
360,0.36753106117248535
361,0.3914003372192383
362,0.40371084213256836
363,0.40636515617370605
364,0.4069485664367676
365,0.39120006561279297
366,0.39499998092651367
367,0.37987709045410156
368,0.38241052627563477
369,0.3965122699737549
370,0.41157960891723633
371,0.38649988174438477
372,0.4068410396575928
373,0.4036226272583008
374,0.33514404296875
375,0.3835430145263672
376,0.36937618255615234
377,0.45127201080322266
378,0.40683913230895996
379,0.3928413391113281
380,0.3756144046783447
381,0.35939908027648926
382,0.2611820697784424
383,0.2724790573120117
384,0.2610790729522705
385,0.3627777099609375
386,0.22266244888305664
387,0.18751835823059082
388,0.09112715721130371
389,0.18334722518920898
390,0.117645263671875
391,0.09525227546691895
392,0.13037919998168945
393,0.10030961036682129
394,0.15905356407165527
395,0.1026456356048584
396,0.1509411334991455
397,0.10213160514831543
398,0.12124204635620117
399,0.08971571922302246
400,0.22332763671875
401,0.35791850090026855
402,0.37447404861450195
403,0.4017467498779297
404,0.39014124870300293
405,0.3479921817779541
406,0.38698267936706543
407,0.344074010848999
408,0.3589942455291748
409,0.18841242790222168
410,0.10009574890136719
411,0.4106733798980713
412,0.36556148529052734
413,0.29860353469848633
414,0.39925193786621094
415,0.4150409698486328
416,0.25543689727783203
417,0.08227300643920898
418,0.0701746940612793
419,0.09792685508728027
